,BAA,AAA,UNRATE,GS10,TB3MS,HOUST,RPI,INDPRO,INVEST,CPIAUCSL,GDPC1,Covid
1969-01-01,0.09333333333333312,0.13333333333333316,0.0,0.08999999999999986,0.01999999999999987,0.0027876221219198527,0.003354171859974997,0.006740372304200252,-0.009838761967788953,0.0009037180713081424,6.209278408137919,0
1969-04-01,0.06333333333333346,0.04333333333333359,0.03333333333333336,0.09000000000000015,0.14000000000000026,-0.007122316929655407,0.0032470256753072135,0.0007500146902699178,-0.00018807101654694236,-0.0009551687225184402,1.2115790260551762,0
1969-07-01,0.11666666666666685,0.05333333333333309,0.06666666666666672,0.19666666666666663,0.21666666666666648,-0.004612923699990112,0.0047597506702998045,0.002445104187528931,0.0038178563951379494,-2.468239923913984e-05,2.631136814059687,0
1969-10-01,0.19999999999999987,0.19333333333333336,-0.06666666666666672,0.1633333333333334,0.24333333333333348,-0.042400054764762864,0.0016411574837711385,-0.003955435512786802,0.001825740552979127,-2.8752363102698315e-05,-1.9576187351304952,0
1970-01-01,-0.006666666666666525,0.040000000000000036,0.3000000000000001,-0.19333333333333336,-0.3966666666666668,-0.0020156272049642134,0.002704515541593011,-0.006882477923454792,0.002630004852301878,-2.7849141218302027e-05,-0.5960106701543566,0
1970-04-01,0.20666666666666642,0.2133333333333335,0.16666666666666666,0.25666666666666654,0.016666666666666607,0.01627542196804151,0.0024265664230167516,-0.002326989897601569,-0.003699543149306391,-2.254796516742985e-05,0.5664723569900332,0
1970-07-01,0.046666666666666856,-0.1300000000000002,0.16666666666666666,-0.15000000000000005,-0.18666666666666654,0.03405952110192079,0.0024755812925440304,-0.0020831514225766825,0.005997889373491401,-1.7623163890719457e-05,3.6689911039523793,0
1970-10-01,-0.09000000000000045,-0.15000000000000005,0.2333333333333331,-0.3333333333333333,-0.4166666666666667,0.07009472309404045,-0.0003545422710491408,-0.001192156957719052,0.004598493032392644,-2.5768878937793005e-05,-4.30942346463965,0
1971-01-01,-0.21999999999999945,-0.14333333333333323,-0.033333333333333215,-0.22999999999999984,-0.49666666666666676,0.002980123277117682,0.004564362680210247,0.0015571601367783867,-0.007040227510320444,-0.0008448879372795481,10.719666073861589,0
1971-04-01,0.09666666666666639,0.14333333333333323,-0.033333333333333215,0.27333333333333315,0.4566666666666667,0.01965338792265096,0.008360138923372654,0.004948437049662857,-0.0017861511253617717,0.0008157916472459151,2.1574381048573343,0
1971-07-01,-0.05333333333333338,-0.06666666666666643,0.033333333333333215,-0.12666666666666662,-0.01999999999999987,0.0024588260004054043,-0.0010862936911385883,0.0024647799726820927,0.0003570242645650386,-0.000832172066096574,3.2763326473940424,0
1971-10-01,-0.06999999999999969,-0.06333333333333346,0.0,-0.06999999999999999,-0.22666666666666688,0.03909765322826697,0.004352723624355903,0.007723309642464334,0.004974508750767252,-5.978054561743089e-06,0.9383570608775926,0
1972-01-01,-0.046666666666666856,-0.0033333333333332624,-0.06666666666666672,0.046666666666666856,-0.09333333333333327,0.00561689678395183,0.006406543473743771,0.013520151019295342,-0.0014461044555747666,-0.0008120182659604088,7.282172009495014,0
1972-04-01,-0.013333333333333641,-0.0033333333333332624,-0.033333333333333215,0.013333333333333345,0.06000000000000005,-0.011625706082259768,0.0027851840194668873,0.004246228240489369,-0.007236677630896082,0.0008003205125127385,8.975688803752035,0
1972-07-01,-0.03666666666666648,-0.003333333333333558,-0.06666666666666672,0.1466666666666665,0.25,0.03198509636402639,0.006353210212258394,0.006889267345212484,0.005492852611722536,0.0007869840742351641,3.758643829450392,0
1972-10-01,-0.05333333333333338,-0.04666666666666656,-0.09999999999999994,-0.06333333333333317,0.13666666666666671,-0.015820313051156276,0.012200795781080132,0.01181819941543146,0.003353293018575639,-0.0008020666892615639,6.642286891205629,0
1973-01-01,0.033333333333333215,0.06999999999999999,-0.09999999999999994,0.11666666666666654,0.33999999999999986,-0.0001409145374330715,0.00029102439045066336,0.007295533702402324,-0.009181624438130124,0.0023012039067792736,9.779244713601543,0
